code,area,date,median_salary,life_satisfaction,mean_salary,recycling_pct,population_size,number_of_jobs,area_size,no_of_houses,borough_flag,mean_recycle_pct,extended_pop_size,number_of_jobs_mean,total_hectar
E09000020,kensington and chelsea,2014-12-01,30002.0,7.65,36844.0,25.0,156190.0,150000.0,1300380.0,85553.0,1,22.6," 154,609 ","141,000","1,238"
E09000021,kingston upon thames,2014-12-01,30768.0,7.52,35833.0,46.0,169958.0,150000.0,1300380.0,65886.0,1,34.4," 159,166 ","85,000","3,726"
E09000022,lambeth,2014-12-01,34491.0,7.41,44566.0,28.0,318216.0,150000.0,1300380.0,134852.0,1,21.6," 298,512 ","150,500","2,725"
E09000023,lewisham,2014-12-01,29983.0,7.33,32256.0,17.0,291933.0,150000.0,1300380.0,121350.0,1,15.2," 277,264 ","79,500","3,532"
E09000024,merton,2014-12-01,27539.0,7.64,31917.0,38.0,203515.0,150000.0,1300380.0,82282.0,1,28.45," 202,277 ","87,500","3,762"
E09000025,newham,2014-12-01,29061.0,7.54,33619.0,17.0,324322.0,150000.0,1300380.0,106760.0,1,12.4," 303,632 ","86,500","3,857"
E09000026,redbridge,2014-12-01,31127.0,7.55,33732.0,29.0,293055.0,150000.0,1300380.0,102396.0,1,21.65," 277,852 ","84,000","5,644"
E09000027,richmond upon thames,2014-12-01,31533.0,7.54,36975.0,41.0,193585.0,150000.0,1300380.0,83540.0,1,35.421052631578945," 185,702 ","91,000","5,876"
E09000028,southwark,2014-12-01,34612.0,7.43,40893.0,35.0,302538.0,150000.0,1300380.0,127217.0,1,20.9," 284,351 ","246,000","2,991"
E09000029,sutton,2014-12-01,25797.0,7.6,30752.0,38.0,198134.0,150000.0,1300380.0,80810.0,1,32.95," 194,087 ","78,000","4,385"
E09000030,tower hamlets,2014-12-01,48309.0,7.54,74087.0,28.0,284015.0,150000.0,1300380.0,109875.0,1,17.15,,"237,000","2,158"
E09000031,waltham forest,2014-12-01,26484.0,7.64,28426.0,36.0,268020.0,150000.0,1300380.0,99640.0,1,24.5," 253,389 ","75,000","3,881"
E09000032,wandsworth,2014-12-01,31085.0,7.47,35182.0,21.0,312145.0,150000.0,1300380.0,137757.0,1,19.8," 302,305 ","129,500","3,522"
E09000033,westminster,2014-12-01,37260.0,7.45,51099.0,19.0,233292.0,150000.0,1300380.0,120367.0,1,17.7,,"659,000","2,203"
E09000001,city of london,2015-12-01,54034.0,6.794193673316425,77754.0,31.0,8760.0,150000.0,1300380.0,6229.0,1,23.75," 7,798 ","412,000",315
E09000002,barking and dagenham,2015-12-01,33018.0,7.45,36705.0,19.0,201979.0,150000.0,1300380.0,73182.0,1,18.7," 190,533 ","54,500","3,780"
E09000003,barnet,2015-12-01,30900.0,7.53,34730.0,37.0,379691.0,150000.0,1300380.0,145272.0,1,27.2," 355,461 ","145,000","8,675"
E09000004,bexley,2015-12-01,29664.0,7.41,33367.0,52.0,242142.0,150000.0,1300380.0,96996.0,1,41.5," 232,682 ","79,500","6,429"
E09000005,brent,2015-12-01,29987.0,7.55,34281.0,36.0,324012.0,150000.0,1300380.0,115598.0,1,25.35," 307,220 ","120,500","4,323"
E09000006,bromley,2015-12-01,30444.0,7.54,35238.0,46.0,324857.0,150000.0,1300380.0,136864.0,1,35.05," 312,248 ","125,500","15,013"
E09000007,camden,2015-12-01,36970.0,7.35,45489.0,25.0,241059.0,150000.0,1300380.0,101653.0,1,25.15," 210,941 ","320,000","2,179"
E09000008,croydon,2015-12-01,30628.0,7.45,34199.0,38.0,379031.0,150000.0,1300380.0,152515.0,1,27.8," 363,545 ","147,000","8,650"
E09000009,ealing,2015-12-01,28657.0,7.65,31980.0,43.0,343059.0,150000.0,1300380.0,130528.0,1,31.3," 337,910 ","144,000","5,554"
E09000010,enfield,2015-12-01,26230.0,7.3,31041.0,36.0,328433.0,150000.0,1300380.0,123799.0,1,27.65," 307,073 ","114,500","8,220"
E09000011,greenwich,2015-12-01,30497.0,7.23,33856.0,35.0,274803.0,150000.0,1300380.0,106883.0,1,26.75," 254,017 ","82,000","5,044"
E09000012,hackney,2015-12-01,31566.0,7.31,38327.0,25.0,269009.0,150000.0,1300380.0,106748.0,1,18.0," 237,843 ","109,500","1,905"
E09000013,hammersmith and fulham,2015-12-01,34652.0,7.68,38176.0,22.0,179410.0,150000.0,1300380.0,85267.0,1,20.6," 178,334 ","139,500","1,715"
E09000014,haringey,2015-12-01,30072.0,7.26,33919.0,36.0,272864.0,150000.0,1300380.0,106640.0,1,22.65," 247,026 ","81,500","2,960"
E09000015,harrow,2015-12-01,26770.0,7.65,31404.0,41.0,247130.0,150000.0,1300380.0,88414.0,1,33.2," 237,234 ","82,000","5,046"
E09000016,havering,2015-12-01,30591.0,7.69,33850.0,32.0,249085.0,150000.0,1300380.0,100261.0,1,24.2," 241,560 ","90,500","11,446"
E09000017,hillingdon,2015-12-01,32681.0,7.46,40529.0,44.0,297735.0,150000.0,1300380.0,107462.0,1,34.1," 275,669 ","202,000","11,570"
E09000018,hounslow,2015-12-01,33717.0,7.54,43037.0,34.0,268770.0,150000.0,1300380.0,98787.0,1,25.9," 253,036 ","150,000","5,659"
E09000019,islington,2015-12-01,36679.0,7.29,49576.0,29.0,227692.0,150000.0,1300380.0,100756.0,1,22.0," 200,758 ","205,500","1,486"
E09000020,kensington and chelsea,2015-12-01,31524.0,7.78,38848.0,26.0,157711.0,150000.0,1300380.0,86537.0,1,22.6," 154,609 ","141,000","1,238"
E09000021,kingston upon thames,2015-12-01,28635.0,7.71,31728.0,46.0,173525.0,150000.0,1300380.0,66412.0,1,34.4," 159,166 ","85,000","3,726"
E09000022,lambeth,2015-12-01,34852.0,7.41,45180.0,29.0,324431.0,150000.0,1300380.0,136263.0,1,21.6," 298,512 ","150,500","2,725"
E09000023,lewisham,2015-12-01,30932.0,7.14,32602.0,18.0,297325.0,150000.0,1300380.0,122818.0,1,15.2," 277,264 ","79,500","3,532"
E09000024,merton,2015-12-01,30040.0,7.56,32907.0,35.0,204565.0,150000.0,1300380.0,82707.0,1,28.45," 202,277 ","87,500","3,762"
E09000025,newham,2015-12-01,28886.0,7.73,33127.0,15.0,332817.0,150000.0,1300380.0,108810.0,1,12.4," 303,632 ","86,500","3,857"
E09000026,redbridge,2015-12-01,29098.0,7.87,33182.0,28.0,296793.0,150000.0,1300380.0,102653.0,1,21.65," 277,852 ","84,000","5,644"
E09000027,richmond upon thames,2015-12-01,32660.0,7.74,38060.0,41.0,194730.0,150000.0,1300380.0,83781.0,1,35.421052631578945," 185,702 ","91,000","5,876"
E09000028,southwark,2015-12-01,36238.0,7.49,42316.0,35.0,308901.0,150000.0,1300380.0,128358.0,1,20.9," 284,351 ","246,000","2,991"
E09000029,sutton,2015-12-01,27355.0,7.45,32427.0,35.0,200145.0,150000.0,1300380.0,81237.0,1,32.95," 194,087 ","78,000","4,385"
E09000030,tower hamlets,2015-12-01,46681.0,7.48,67320.0,27.0,295236.0,150000.0,1300380.0,110791.0,1,17.15,,"237,000","2,158"
E09000031,waltham forest,2015-12-01,29352.0,7.55,30911.0,35.0,271170.0,150000.0,1300380.0,100311.0,1,24.5," 253,389 ","75,000","3,881"
E09000032,wandsworth,2015-12-01,31968.0,7.53,37251.0,21.0,314544.0,150000.0,1300380.0,138841.0,1,19.8," 302,305 ","129,500","3,522"
E09000033,westminster,2015-12-01,39392.0,7.6,53316.0,17.0,242299.0,150000.0,1300380.0,121116.0,1,17.7,,"659,000","2,203"
E09000001,city of london,2016-12-01,55487.0,6.573390796615213,79489.0,29.0,9401.0,150000.0,1300380.0,6306.0,1,23.75," 7,798 ","412,000",315
E09000002,barking and dagenham,2016-12-01,30994.0,7.5,37959.0,25.0,206460.0,150000.0,1300380.0,73914.0,1,18.7," 190,533 ","54,500","3,780"
E09000003,barnet,2016-12-01,32623.0,7.47,35315.0,37.0,386083.0,150000.0,1300380.0,146730.0,1,27.2," 355,461 ","145,000","8,675"
E09000004,bexley,2016-12-01,27977.79218303146,7.46,32666.0,53.0,244760.0,150000.0,1300380.0,96864.0,1,41.5," 232,682 ","79,500","6,429"
E09000005,brent,2016-12-01,30699.0,7.67,36579.0,36.0,328254.0,150000.0,1300380.0,116649.0,1,25.35," 307,220 ","120,500","4,323"
E09000006,bromley,2016-12-01,30861.0,7.6,35338.0,47.0,326889.0,150000.0,1300380.0,137564.0,1,35.05," 312,248 ","125,500","15,013"
E09000007,camden,2016-12-01,37817.0,7.56,45644.0,27.0,246181.0,150000.0,1300380.0,102618.0,1,25.15," 210,941 ","320,000","2,179"
E09000008,croydon,2016-12-01,31479.0,7.68,34474.205882352944,39.0,382304.0,150000.0,1300380.0,154559.0,1,27.8," 363,545 ","147,000","8,650"
E09000009,ealing,2016-12-01,29241.0,7.42,34468.0,51.0,343196.0,150000.0,1300380.0,131249.0,1,31.3," 337,910 ","144,000","5,554"
E09000010,enfield,2016-12-01,28918.0,7.29,33076.0,37.0,331395.0,150000.0,1300380.0,124471.0,1,27.65," 307,073 ","114,500","8,220"
E09000011,greenwich,2016-12-01,30180.0,7.28,33568.0,35.0,279766.0,150000.0,1300380.0,108603.0,1,26.75," 254,017 ","82,000","5,044"
E09000012,hackney,2016-12-01,32404.0,7.26,39387.0,27.0,273526.0,150000.0,1300380.0,107574.0,1,18.0," 237,843 ","109,500","1,905"
E09000013,hammersmith and fulham,2016-12-01,35000.0,7.47,40291.0,23.0,179654.0,150000.0,1300380.0,85635.0,1,20.6," 178,334 ","139,500","1,715"
E09000014,haringey,2016-12-01,29753.0,7.56,32799.0,36.0,278451.0,150000.0,1300380.0,106879.0,1,22.65," 247,026 ","81,500","2,960"
E09000015,harrow,2016-12-01,30134.0,7.64,34743.0,40.0,248752.0,150000.0,1300380.0,89324.0,1,33.2," 237,234 ","82,000","5,046"
E09000016,havering,2016-12-01,28906.0,7.53,33025.0,37.0,252783.0,150000.0,1300380.0,101273.0,1,24.2," 241,560 ","90,500","11,446"
E09000017,hillingdon,2016-12-01,33093.0,7.68,39729.0,43.0,302471.0,150000.0,1300380.0,108171.0,1,34.1," 275,669 ","202,000","11,570"
E09000018,hounslow,2016-12-01,36235.0,7.96,47577.0,30.0,271139.0,150000.0,1300380.0,99267.0,1,25.9," 253,036 ","150,000","5,659"
E09000019,islington,2016-12-01,39894.0,7.38,52885.0,32.0,232865.0,150000.0,1300380.0,101783.0,1,22.0," 200,758 ","205,500","1,486"
E09000020,kensington and chelsea,2016-12-01,30008.0,7.52,35249.0,26.0,156726.0,150000.0,1300380.0,86921.0,1,22.6," 154,609 ","141,000","1,238"
E09000021,kingston upon thames,2016-12-01,30729.0,7.69,34343.0,47.0,176107.0,150000.0,1300380.0,66651.0,1,34.4," 159,166 ","85,000","3,726"
E09000022,lambeth,2016-12-01,34670.0,7.35,41335.0,29.0,327910.0,150000.0,1300380.0,137610.0,1,21.6," 298,512 ","150,500","2,725"
E09000023,lewisham,2016-12-01,32217.0,7.18,34588.0,18.0,301867.0,150000.0,1300380.0,124357.0,1,15.2," 277,264 ","79,500","3,532"
E09000024,merton,2016-12-01,28224.0,7.62,34199.0,36.0,205029.0,150000.0,1300380.0,83215.0,1,28.45," 202,277 ","87,500","3,762"
E09000025,newham,2016-12-01,30743.0,7.61,36946.0,14.0,340978.0,150000.0,1300380.0,110251.0,1,12.4," 303,632 ","86,500","3,857"
E09000026,redbridge,2016-12-01,28237.0,7.57,32190.0,27.0,299249.0,150000.0,1300380.0,102707.0,1,21.65," 277,852 ","84,000","5,644"
E09000027,richmond upon thames,2016-12-01,33329.0,7.71,38572.0,42.0,195846.0,150000.0,1300380.0,84294.0,1,35.421052631578945," 185,702 ","91,000","5,876"
E09000028,southwark,2016-12-01,37159.0,7.37,42583.0,34.0,313223.0,150000.0,1300380.0,129740.0,1,20.9," 284,351 ","246,000","2,991"
E09000029,sutton,2016-12-01,28318.0,7.66,34818.0,37.0,202220.0,150000.0,1300380.0,81628.0,1,32.95," 194,087 ","78,000","4,385"
E09000030,tower hamlets,2016-12-01,45975.0,7.75,64345.0,28.0,304854.0,150000.0,1300380.0,113185.0,1,17.15,,"237,000","2,158"
E09000031,waltham forest,2016-12-01,27455.0,7.67,30172.0,34.0,275843.0,150000.0,1300380.0,101284.0,1,24.5," 253,389 ","75,000","3,881"
E09000032,wandsworth,2016-12-01,33405.0,7.64,37651.0,22.0,316096.0,150000.0,1300380.0,141579.0,1,19.8," 302,305 ","129,500","3,522"
E09000033,westminster,2016-12-01,40000.0,7.68,53888.0,17.0,247614.0,150000.0,1300380.0,122024.0,1,17.7,,"659,000","2,203"
E09000001,city of london,2017-12-01,56295.0,6.569202440180881,80655.0,29.0,7654.0,150000.0,1300380.0,6313.0,1,23.75," 7,798 ","412,000",315
E09000002,barking and dagenham,2017-12-01,28553.0,7.66,32093.0,25.0,210711.0,150000.0,1300380.0,74510.0,1,18.7," 190,533 ","54,500","3,780"
E09000003,barnet,2017-12-01,32143.0,7.63,36818.0,37.0,387803.0,150000.0,1300380.0,148529.0,1,27.2," 355,461 ","145,000","8,675"
E09000004,bexley,2017-12-01,30733.0,7.42,33857.0,52.0,246124.0,150000.0,1300380.0,97628.0,1,41.5," 232,682 ","79,500","6,429"
E09000005,brent,2017-12-01,30134.0,7.79,35840.0,37.0,329102.0,150000.0,1300380.0,118013.0,1,25.35," 307,220 ","120,500","4,323"
E09000006,bromley,2017-12-01,29819.0,7.31,34354.0,50.0,329391.0,150000.0,1300380.0,138422.0,1,35.05," 312,248 ","125,500","15,013"
E09000007,camden,2017-12-01,38147.0,7.31,44970.0,30.0,253361.0,150000.0,1300380.0,103826.0,1,25.15," 210,941 ","320,000","2,179"
E09000008,croydon,2017-12-01,32109.0,7.49,35839.0,38.0,384837.0,150000.0,1300380.0,157394.0,1,27.8," 363,545 ","147,000","8,650"
E09000009,ealing,2017-12-01,30259.0,7.55,36039.0,49.0,342736.0,150000.0,1300380.0,132094.0,1,31.3," 337,910 ","144,000","5,554"
E09000010,enfield,2017-12-01,29134.0,7.34,34096.0,36.0,332705.0,150000.0,1300380.0,125369.0,1,27.65," 307,073 ","114,500","8,220"
E09000011,greenwich,2017-12-01,32635.0,7.47,35702.0,35.0,282849.0,150000.0,1300380.0,110983.0,1,26.75," 254,017 ","82,000","5,044"
E09000012,hackney,2017-12-01,33618.0,7.34,42457.0,27.0,275929.0,150000.0,1300380.0,108770.0,1,18.0," 237,843 ","109,500","1,905"
E09000013,hammersmith and fulham,2017-12-01,36972.0,7.34,45218.0,24.0,182998.0,150000.0,1300380.0,86609.0,1,20.6," 178,334 ","139,500","1,715"
E09000014,haringey,2017-12-01,31442.0,7.6,35729.0,33.0,271224.0,150000.0,1300380.0,107620.0,1,22.65," 247,026 ","81,500","2,960"
E09000015,harrow,2017-12-01,31255.0,7.79,39293.0,41.0,248880.0,150000.0,1300380.0,89980.0,1,33.2," 237,234 ","82,000","5,046"
E09000016,havering,2017-12-01,29134.0,7.58,33432.0,37.0,256039.0,150000.0,1300380.0,101716.0,1,24.2," 241,560 ","90,500","11,446"
E09000017,hillingdon,2017-12-01,33596.0,7.55,41156.0,40.0,302343.0,150000.0,1300380.0,108935.0,1,34.1," 275,669 ","202,000","11,570"
E09000018,hounslow,2017-12-01,34119.0,7.34,42932.0,30.0,269100.0,150000.0,1300380.0,99824.0,1,25.9," 253,036 ","150,000","5,659"
E09000019,islington,2017-12-01,39348.0,7.38,52752.0,29.0,235000.0,150000.0,1300380.0,102457.0,1,22.0," 200,758 ","205,500","1,486"
E09000020,kensington and chelsea,2017-12-01,31678.0,7.31,38625.0,26.0,155741.0,150000.0,1300380.0,87276.0,1,22.6," 154,609 ","141,000","1,238"
E09000021,kingston upon thames,2017-12-01,31308.0,7.6,36139.0,48.0,174609.0,150000.0,1300380.0,66924.0,1,34.4," 159,166 ","85,000","3,726"
E09000022,lambeth,2017-12-01,35036.0,7.42,40458.0,30.0,324048.0,150000.0,1300380.0,138745.0,1,21.6," 298,512 ","150,500","2,725"
E09000023,lewisham,2017-12-01,33294.0,7.31,35454.0,22.0,301307.0,150000.0,1300380.0,125961.0,1,15.2," 277,264 ","79,500","3,532"
E09000024,merton,2017-12-01,29627.0,7.55,35907.0,37.0,206052.0,150000.0,1300380.0,83649.0,1,28.45," 202,277 ","87,500","3,762"
E09000025,newham,2017-12-01,30770.0,7.47,38661.0,14.0,347996.0,150000.0,1300380.0,112628.0,1,12.4," 303,632 ","86,500","3,857"
E09000026,redbridge,2017-12-01,29189.0,7.55,32792.0,24.0,301785.0,150000.0,1300380.0,103462.0,1,21.65," 277,852 ","84,000","5,644"
E09000027,richmond upon thames,2017-12-01,32141.0,7.73,39407.0,42.0,195680.0,150000.0,1300380.0,84759.0,1,35.421052631578945," 185,702 ","91,000","5,876"
E09000028,southwark,2017-12-01,37601.0,7.47,44008.0,35.0,314232.0,150000.0,1300380.0,132152.0,1,20.9," 284,351 ","246,000","2,991"
E09000029,sutton,2017-12-01,27945.0,7.91,35113.0,50.0,203243.0,150000.0,1300380.0,82281.0,1,32.95," 194,087 ","78,000","4,385"
E09000030,tower hamlets,2017-12-01,49369.0,7.51,75103.0,26.0,307964.0,150000.0,1300380.0,118012.0,1,17.15,,"237,000","2,158"
E09000031,waltham forest,2017-12-01,28284.0,7.73,31049.0,32.0,275505.0,150000.0,1300380.0,102317.0,1,24.5," 253,389 ","75,000","3,881"
E09000032,wandsworth,2017-12-01,33137.0,7.64,40076.0,22.0,323257.0,150000.0,1300380.0,143915.0,1,19.8," 302,305 ","129,500","3,522"
E09000033,westminster,2017-12-01,42152.0,7.57,59878.0,19.0,244796.0,150000.0,1300380.0,123366.0,1,17.7,,"659,000","2,203"
E09000001,city of london,2018-12-01,61203.0,6.998940453283553,90028.0,30.0,8706.0,150000.0,1300380.0,6451.0,1,23.75," 7,798 ","412,000",315
E09000002,barking and dagenham,2018-12-01,29995.0,7.52,32671.0,24.0,211998.0,150000.0,1300380.0,74923.0,1,18.7," 190,533 ","54,500","3,780"
E09000003,barnet,2018-12-01,29927.0,7.55,36776.0,35.0,392140.0,150000.0,1300380.0,150737.0,1,27.2," 355,461 ","145,000","8,675"
E09000004,bexley,2018-12-01,27977.79218303146,7.54,34496.0,54.0,247258.0,150000.0,1300380.0,97905.0,1,41.5," 232,682 ","79,500","6,429"
E09000005,brent,2018-12-01,30366.0,7.71,35830.0,37.0,330795.0,150000.0,1300380.0,118707.0,1,25.35," 307,220 ","120,500","4,323"
E09000006,bromley,2018-12-01,30762.0,7.57,35201.0,50.0,331096.0,150000.0,1300380.0,138976.0,1,35.05," 312,248 ","125,500","15,013"
E09000007,camden,2018-12-01,39198.0,7.48,46502.0,31.0,262226.0,150000.0,1300380.0,104771.0,1,25.15," 210,941 ","320,000","2,179"
E09000008,croydon,2018-12-01,33804.0,7.69,36880.0,47.0,385346.0,150000.0,1300380.0,159470.0,1,27.8," 363,545 ","147,000","8,650"
E09000009,ealing,2018-12-01,29928.0,7.53,36304.0,53.0,341982.0,150000.0,1300380.0,133551.0,1,31.3," 337,910 ","144,000","5,554"
E09000010,enfield,2018-12-01,29238.0,7.37,37030.0,33.0,333869.0,150000.0,1300380.0,125755.0,1,27.65," 307,073 ","114,500","8,220"
E09000011,greenwich,2018-12-01,33163.0,7.54,36288.0,33.0,286186.0,150000.0,1300380.0,112884.0,1,26.75," 254,017 ","82,000","5,044"
E09000012,hackney,2018-12-01,35286.0,7.5,40439.0,28.0,279665.0,150000.0,1300380.0,110037.0,1,18.0," 237,843 ","109,500","1,905"
E09000013,hammersmith and fulham,2018-12-01,40972.0,7.72,44781.0,24.0,185426.0,150000.0,1300380.0,88140.0,1,20.6," 178,334 ","139,500","1,715"
E09000014,haringey,2018-12-01,29801.0,7.35,34178.0,29.0,270624.0,150000.0,1300380.0,108820.0,1,22.65," 247,026 ","81,500","2,960"
E09000015,harrow,2018-12-01,30553.0,7.65,35325.0,40.0,250149.0,150000.0,1300380.0,90680.0,1,33.2," 237,234 ","82,000","5,046"
E09000016,havering,2018-12-01,30181.0,7.68,34484.0,37.0,257810.0,150000.0,1300380.0,101993.0,1,24.2," 241,560 ","90,500","11,446"
E09000017,hillingdon,2018-12-01,31886.0,7.76,39670.0,37.0,304824.0,150000.0,1300380.0,109777.0,1,34.1," 275,669 ","202,000","11,570"
E09000018,hounslow,2018-12-01,35935.0,7.85,46102.0,31.0,270782.0,150000.0,1300380.0,100735.0,1,25.9," 253,036 ","150,000","5,659"
E09000019,islington,2018-12-01,40000.0,7.51,53489.0,29.0,239142.0,150000.0,1300380.0,102824.0,1,22.0," 200,758 ","205,500","1,486"
E09000020,kensington and chelsea,2018-12-01,32976.0,7.23,42099.0,27.0,156197.0,150000.0,1300380.0,87611.0,1,22.6," 154,609 ","141,000","1,238"
E09000021,kingston upon thames,2018-12-01,27977.79218303146,7.78,36282.0,49.0,175470.0,150000.0,1300380.0,67141.0,1,34.4," 159,166 ","85,000","3,726"
E09000022,lambeth,2018-12-01,36200.0,7.22,44814.0,30.0,325917.0,150000.0,1300380.0,140288.0,1,21.6," 298,512 ","150,500","2,725"
E09000023,lewisham,2018-12-01,29966.0,7.49,33493.0,28.0,303536.0,150000.0,1300380.0,126487.0,1,15.2," 277,264 ","79,500","3,532"
E09000024,merton,2018-12-01,31182.0,7.84,34474.205882352944,39.0,206186.0,150000.0,1300380.0,84297.0,1,28.45," 202,277 ","87,500","3,762"
E09000025,newham,2018-12-01,30392.0,7.54,37849.0,17.0,352005.0,150000.0,1300380.0,114474.0,1,12.4," 303,632 ","86,500","3,857"
E09000026,redbridge,2018-12-01,27977.79218303146,7.54,31990.0,25.0,303858.0,150000.0,1300380.0,103924.0,1,21.65," 277,852 ","84,000","5,644"
E09000027,richmond upon thames,2018-12-01,34027.0,7.7,40427.0,43.0,196904.0,150000.0,1300380.0,85141.0,1,35.421052631578945," 185,702 ","91,000","5,876"
E09000028,southwark,2018-12-01,39998.0,7.34,48333.0,35.0,317256.0,150000.0,1300380.0,132970.0,1,20.9," 284,351 ","246,000","2,991"
E09000029,sutton,2018-12-01,28853.0,7.88,32442.0,49.0,204525.0,150000.0,1300380.0,82978.0,1,32.95," 194,087 ","78,000","4,385"
E09000030,tower hamlets,2018-12-01,49237.0,7.82,69806.0,23.0,317705.0,150000.0,1300380.0,120015.0,1,17.15,,"237,000","2,158"
E09000031,waltham forest,2018-12-01,30298.0,7.46,32875.0,32.0,276700.0,150000.0,1300380.0,103029.0,1,24.5," 253,389 ","75,000","3,881"
E09000032,wandsworth,2018-12-01,34501.0,7.65,45317.0,23.0,326474.0,150000.0,1300380.0,146162.0,1,19.8," 302,305 ","129,500","3,522"
E09000033,westminster,2018-12-01,43015.0,7.66,63792.0,22.0,255324.0,150000.0,1300380.0,124509.0,1,17.7,,"659,000","2,203"
E09000001,city of london,2019-12-01,61636.0,6.613749977931561,88342.0,23.75,7798.0,412000.0,315.0,0.0,1,23.75," 7,798 ","412,000",315
E09000002,barking and dagenham,2019-12-01,28738.0,6.842828722132556,32010.0,18.7,190533.0,54500.0,3780.0,0.0,1,18.7," 190,533 ","54,500","3,780"
E09000003,barnet,2019-12-01,31624.0,6.7711762031840355,37328.0,27.2,355461.0,145000.0,8675.0,0.0,1,27.2," 355,461 ","145,000","8,675"
E09000004,bexley,2019-12-01,31642.0,6.7814504105737345,33978.0,41.5,232682.0,79500.0,6429.0,0.0,1,41.5," 232,682 ","79,500","6,429"
E09000005,brent,2019-12-01,31739.0,6.7575512328948415,36816.0,25.35,307220.0,120500.0,4323.0,0.0,1,25.35," 307,220 ","120,500","4,323"
E09000006,bromley,2019-12-01,27977.79218303146,6.789975738938695,37564.0,35.05,312248.0,125500.0,15013.0,0.0,1,35.05," 312,248 ","125,500","15,013"
E09000007,camden,2019-12-01,40196.0,6.606901068335743,49115.0,25.15,210941.0,320000.0,2179.0,0.0,1,25.15," 210,941 ","320,000","2,179"
E09000008,croydon,2019-12-01,35237.0,6.635741024270143,38363.0,27.8,363545.0,147000.0,8650.0,0.0,1,27.8," 363,545 ","147,000","8,650"
E09000009,ealing,2019-12-01,31021.0,6.633048692276898,36420.0,31.3,337910.0,144000.0,5554.0,0.0,1,31.3," 337,910 ","144,000","5,554"
E09000010,enfield,2019-12-01,28258.0,6.545328835657513,36320.0,27.65,307073.0,114500.0,8220.0,0.0,1,27.65," 307,073 ","114,500","8,220"
E09000011,greenwich,2019-12-01,33081.0,6.663099385713301,36425.0,26.75,254017.0,82000.0,5044.0,0.0,1,26.75," 254,017 ","82,000","5,044"
E09000012,hackney,2019-12-01,35020.0,6.535477680460646,42067.0,18.0,237843.0,109500.0,1905.0,0.0,1,18.0," 237,843 ","109,500","1,905"
E09000013,hammersmith and fulham,2019-12-01,37990.0,6.887123206487922,48362.0,20.6,178334.0,139500.0,1715.0,0.0,1,20.6," 178,334 ","139,500","1,715"
E09000014,haringey,2019-12-01,30452.0,6.8274006085550205,35251.0,22.65,247026.0,81500.0,2960.0,0.0,1,22.65," 247,026 ","81,500","2,960"
E09000015,harrow,2019-12-01,32809.0,6.612179025858511,37172.0,33.2,237234.0,82000.0,5046.0,0.0,1,33.2," 237,234 ","82,000","5,046"
E09000016,havering,2019-12-01,32321.0,6.9352624749257705,37161.0,24.2,241560.0,90500.0,11446.0,0.0,1,24.2," 241,560 ","90,500","11,446"
E09000017,hillingdon,2019-12-01,35231.0,6.593450420696349,41686.0,34.1,275669.0,202000.0,11570.0,0.0,1,34.1," 275,669 ","202,000","11,570"
E09000018,hounslow,2019-12-01,36487.0,6.746875602253862,50418.0,25.9,253036.0,150000.0,5659.0,0.0,1,25.9," 253,036 ","150,000","5,659"
E09000019,islington,2019-12-01,41076.0,6.594150900259739,53466.0,22.0,200758.0,205500.0,1486.0,0.0,1,22.0," 200,758 ","205,500","1,486"
E09000020,kensington and chelsea,2019-12-01,33000.0,6.934496319593242,41741.0,22.6,154609.0,141000.0,1238.0,0.0,1,22.6," 154,609 ","141,000","1,238"
E09000021,kingston upon thames,2019-12-01,32138.0,6.925863998930434,37666.0,34.4,159166.0,85000.0,3726.0,0.0,1,34.4," 159,166 ","85,000","3,726"
E09000022,lambeth,2019-12-01,36825.0,6.597742555187956,48004.0,21.6,298512.0,150500.0,2725.0,0.0,1,21.6," 298,512 ","150,500","2,725"
E09000023,lewisham,2019-12-01,32334.0,6.825547318172573,36036.0,15.2,277264.0,79500.0,3532.0,0.0,1,15.2," 277,264 ","79,500","3,532"
E09000024,merton,2019-12-01,31699.0,6.503492431677252,34474.205882352944,28.45,202277.0,87500.0,3762.0,0.0,1,28.45," 202,277 ","87,500","3,762"
E09000025,newham,2019-12-01,33944.0,6.857715574442883,41592.0,12.4,303632.0,86500.0,3857.0,0.0,1,12.4," 303,632 ","86,500","3,857"
E09000026,redbridge,2019-12-01,29108.0,6.526787507018779,34096.0,21.65,277852.0,84000.0,5644.0,0.0,1,21.65," 277,852 ","84,000","5,644"
E09000027,richmond upon thames,2019-12-01,35191.0,6.9883355817016755,42092.0,35.421052631578945,185702.0,91000.0,5876.0,0.0,1,35.421052631578945," 185,702 ","91,000","5,876"
E09000028,southwark,2019-12-01,40303.0,6.815957935445555,47811.0,20.9,284351.0,246000.0,2991.0,0.0,1,20.9," 284,351 ","246,000","2,991"
E09000029,sutton,2019-12-01,32947.0,6.597599256540258,37392.0,32.95,194087.0,78000.0,4385.0,0.0,1,32.95," 194,087 ","78,000","4,385"
E09000030,tower hamlets,2019-12-01,46142.0,6.805981749461371,69434.0,17.15,291534.0,237000.0,2158.0,0.0,1,17.15,,"237,000","2,158"
E09000031,waltham forest,2019-12-01,30718.0,6.6283722261326545,33119.0,24.5,253389.0,75000.0,3881.0,0.0,1,24.5," 253,389 ","75,000","3,881"
